travaso,0.041419649403715876
anni,0.030417313204351665
fondamentale,0.041419649403715876
può,0.041419649403715876
allarme,0.041419649403715876
gallina,0.041419649403715876
capitale,0.041419649403715876
chiusure,0.041419649403715876
clamoroso,0.041419649403715876
nazionale,0.08283929880743175
presidente,0.030417313204351665
varo,0.041419649403715876
lega,0.041419649403715876
più,0.04796271821479335
bacino,0.041419649403715876
pagine,0.12425894821114764
arretramento,0.041419649403715876
forti,0.041419649403715876
seat,0.041419649403715876
ex,0.030417313204351665
dimostrato,0.041419649403715876
imprenditori,0.041419649403715876
amministrazione,0.041419649403715876
successo,0.030417313204351665
contrasto,0.041419649403715876
licenziamenti,0.041419649403715876
ormai,0.041419649403715876
periferie,0.041419649403715876
altrettanto,0.041419649403715876
fece,0.041419649403715876
consensi,0.041419649403715876
appendino,0.08283929880743175
dario,0.041419649403715876
dire,0.041419649403715876
aziende,0.041419649403715876
voti,0.041419649403715876
campanelli,0.041419649403715876
torinesi,0.08283929880743175
fassino,0.041419649403715876
significativo,0.08283929880743175
netto,0.041419649403715876
ostile,0.041419649403715876
piccole,0.041419649403715876
giunta,0.041419649403715876
grandi,0.041419649403715876
così,0.030417313204351665
confronti,0.041419649403715876
politica,0.030417313204351665
torino,0.041419649403715876
atteggiamento,0.041419649403715876
territorio,0.08283929880743175
economia,0.041419649403715876
spostato,0.041419649403715876
gialle,0.08283929880743175
